CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
691,France,Female,29,9,0.0,2,False,False,199635.93,False
687,Germany,Female,41,2,154007.21,1,True,False,158408.23,False
677,Spain,Female,43,3,133214.88,2,True,True,95936.84,False
695,Spain,Male,63,1,146202.93,1,True,True,126688.83,True
663,France,Female,27,9,0.0,2,True,False,150850.29,False
496,France,Male,30,0,90963.49,1,False,True,27802.0,False
747,Spain,Male,41,9,0.0,1,True,False,32430.94,True
546,France,Female,52,2,0.0,1,True,False,137332.37,True
706,Spain,Male,68,4,114386.85,1,True,True,28601.68,False
472,France,Female,26,5,0.0,2,True,False,108411.66,False
703,France,Female,40,7,0.0,2,False,True,122518.5,False
850,France,Female,38,2,0.0,2,True,False,9015.07,False
667,Spain,Male,71,4,137260.78,1,False,True,94433.08,True
559,France,Male,33,9,111060.05,2,True,False,110371.84,False
636,Spain,Male,60,7,124447.73,1,True,True,141364.62,True
672,France,Female,34,8,0.0,2,True,True,16245.25,False
667,France,Male,42,7,0.0,1,False,True,108348.94,True
648,Germany,Male,33,7,135310.41,2,False,True,171668.2,False
497,France,Male,32,8,0.0,2,True,False,67364.42,False
743,France,Female,73,6,0.0,2,False,True,107867.38,False
619,France,Male,29,5,0.0,2,True,False,194310.1,False
639,Spain,Male,34,5,139393.19,2,False,False,33950.08,False
540,Spain,Male,28,8,0.0,2,False,False,197588.32,False
766,France,Female,26,3,104258.8,1,True,True,428.23,False
749,France,Female,26,6,0.0,2,False,True,34948.77,False
655,Germany,Male,32,9,113447.01,1,True,False,82084.3,False
630,France,Male,33,9,0.0,2,True,False,64804.59,False
778,Germany,Female,33,4,111063.73,2,True,False,83556.65,False
757,Germany,Female,30,6,161378.02,1,False,False,71926.28,True
529,Spain,Female,39,2,82766.43,1,True,True,122925.44,False
620,Spain,Male,29,9,0.0,2,True,False,13133.88,False
615,France,Female,61,1,104267.7,1,True,False,62845.64,True
735,France,Female,25,3,91718.8,1,False,False,28411.23,False
705,Spain,Female,47,3,63488.7,1,False,True,28640.92,True
644,Spain,Female,46,6,12459.19,1,False,False,156787.34,True
505,Germany,Female,37,6,159863.9,2,False,True,125307.87,False
471,Germany,Male,23,6,104592.55,2,True,False,131736.23,False
722,Spain,Female,50,4,132088.59,1,True,True,128262.14,False
577,Spain,Female,39,4,0.0,2,True,False,91366.42,False
744,Spain,Male,44,5,120654.68,1,True,False,82290.81,False
573,France,Female,30,6,0.0,2,True,False,66190.21,False
653,France,Female,32,4,83772.95,1,False,True,23920.65,False
660,France,Female,31,6,172325.67,1,False,True,45438.38,False
787,France,Male,46,7,117685.31,2,True,True,93360.35,False
617,France,Male,41,7,0.0,2,False,True,14496.67,False
567,France,Male,39,5,0.0,2,False,False,168521.72,False
682,Spain,Female,64,9,0.0,2,True,True,103318.44,False
684,France,Male,35,6,135871.5,1,True,True,87219.41,False
447,France,Male,41,3,0.0,4,True,True,197490.39,True
625,Germany,Female,49,4,128504.76,1,True,False,126812.63,True
585,France,Male,36,7,0.0,2,True,False,94283.09,False
516,France,Female,42,8,56228.25,1,True,False,46857.52,False
732,Germany,Female,45,6,98792.4,1,True,False,81491.7,True
628,Germany,Male,40,5,181768.32,2,True,True,129107.97,False
682,Spain,Female,48,9,101198.01,1,True,True,49732.9,False
746,France,Male,25,9,0.0,2,False,True,88728.47,False
655,France,Female,60,3,0.0,2,True,True,86981.45,False
644,France,Female,39,9,0.0,1,True,False,3740.93,False
778,France,Male,34,5,139064.06,2,False,False,67949.32,False
617,France,Female,35,2,104508.1,1,True,True,147636.46,False
660,Germany,Male,35,9,113948.58,1,True,False,188891.96,True
537,France,Male,47,10,0.0,2,False,True,25482.62,False
554,France,Female,39,10,0.0,2,True,True,18391.93,False
806,France,Male,31,9,0.0,2,False,True,140168.36,False
611,Germany,Male,37,1,117524.72,2,False,True,161064.29,False
665,France,Female,37,5,160389.82,1,False,True,183542.08,False
648,France,Female,37,7,0.0,2,True,False,194238.92,False
692,France,Male,27,1,125547.53,1,False,False,7900.46,False
507,Spain,Male,46,6,92783.68,1,True,True,51424.29,False
696,Germany,Male,49,5,97036.22,2,True,False,152450.84,True
681,France,Male,34,3,0.0,2,False,False,55816.2,False
687,France,Female,26,6,0.0,2,True,True,32909.13,False
641,Spain,Male,40,5,102145.13,1,True,True,100637.07,False
507,France,Female,33,1,113452.66,1,False,False,142911.99,False
688,Spain,Female,46,8,155681.72,1,True,False,26287.21,False
535,Germany,Male,38,8,127475.24,1,False,False,60775.76,True
701,France,Male,41,10,0.0,2,True,True,146257.77,False
488,France,Male,43,10,112751.13,1,True,True,28332.0,False
539,France,Female,29,4,0.0,2,True,True,100919.19,False
674,France,Male,45,7,144889.18,1,True,True,102591.9,True
538,Spain,Male,40,8,0.0,2,True,True,25554.4,False
829,France,Female,22,7,150126.44,1,True,False,152107.93,True
768,France,Male,54,8,69712.74,1,True,True,69381.05,False
585,Spain,Female,44,4,0.0,2,False,True,101728.46,False
581,France,Male,31,3,0.0,2,False,False,89040.61,False
682,Germany,Female,35,2,117438.92,2,True,True,16910.98,False
653,France,Male,38,8,119315.75,1,True,False,150468.35,False
712,France,Female,30,1,89571.59,1,True,True,177613.19,False
620,Germany,Female,34,8,102251.57,1,True,False,120672.09,False
709,France,Male,42,9,118546.71,1,False,True,77142.85,False
832,France,Male,61,2,0.0,1,False,True,127804.66,True
635,Spain,Male,38,0,103257.14,1,False,False,158344.63,False
749,Spain,Female,43,1,124209.02,1,True,True,167179.48,False
629,Spain,Male,32,3,0.0,2,True,True,15404.64,False
836,Spain,Female,41,7,150302.84,1,True,True,156036.19,False
542,Spain,Male,34,8,108653.93,1,False,True,144725.14,False
645,France,Female,45,8,85325.93,1,False,False,22558.74,False
844,France,Female,29,8,0.0,2,False,False,147342.03,False
747,Germany,Male,37,9,135776.36,3,True,False,85470.45,True
645,France,Male,40,6,131411.24,1,True,True,194656.11,False
752,Spain,Female,36,3,0.0,2,True,True,48505.1,False
760,Spain,Female,41,6,0.0,2,False,False,101491.23,False
714,Germany,Female,45,9,106431.97,2,True,True,164117.69,False
717,France,Male,50,9,90305.76,1,True,True,124626.57,False
645,Germany,Male,28,7,117466.03,2,True,True,34490.06,False
681,France,Male,32,3,148884.47,2,True,True,90967.37,False
681,Germany,Female,44,4,91115.76,2,False,False,24208.84,True
679,Germany,Female,37,8,77373.87,2,False,True,174873.09,False
528,Spain,Male,23,7,104744.89,1,True,False,170262.97,False
710,France,Female,31,3,0.0,2,True,True,112289.06,False
733,Germany,Male,39,5,91538.51,1,True,True,93783.0,False
724,France,Female,32,6,0.0,2,True,True,150026.79,False
726,France,Female,34,0,185734.75,1,True,True,102036.82,False
520,France,Male,30,3,143396.54,2,True,True,898.51,False
556,France,Male,40,5,125909.85,1,True,True,95124.4,False
579,France,Female,45,2,0.0,2,False,False,11514.39,False
674,France,Male,36,2,154525.7,1,False,True,27468.72,False
570,France,Female,29,0,0.0,1,True,False,37092.43,False
631,France,Male,51,8,100654.8,1,True,False,171587.9,False
623,Spain,Male,44,1,83325.77,1,False,True,80828.78,False
665,France,Male,35,8,110934.54,1,True,False,169287.99,False
523,Spain,Female,36,8,113680.54,1,False,False,13197.44,False
706,Germany,Male,31,1,117020.08,2,True,False,54439.53,False
619,France,Female,49,9,145359.99,1,True,False,38186.85,False
593,Germany,Female,39,8,151391.68,1,True,False,27274.6,True
608,Spain,Male,66,8,123935.35,1,True,True,65758.19,False
526,France,Female,36,0,0.0,2,True,False,97767.63,False
684,Spain,Male,40,2,70291.02,1,True,True,115468.84,True
604,Germany,Female,42,10,166031.45,1,True,False,98293.14,False
636,Germany,Male,36,6,96643.32,1,False,False,182059.28,False
669,Spain,Female,33,8,0.0,2,False,True,128538.05,False
624,France,Male,71,7,0.0,2,True,True,108841.83,False
631,France,Male,29,2,0.0,2,True,True,18581.84,False
753,France,Male,48,4,0.0,2,False,True,146821.42,False
588,France,Male,40,5,0.0,2,False,False,100727.68,False
729,Germany,Male,26,4,97268.1,2,True,False,39356.38,False
602,France,Female,42,10,0.0,2,False,False,169921.11,True
689,Germany,Female,55,1,76296.81,1,True,False,42364.75,True
486,Spain,Male,27,7,0.0,2,True,False,28823.04,False
809,Germany,Female,42,6,64497.94,3,False,True,182436.81,True
562,France,Male,38,5,0.0,1,True,False,115700.2,False
763,Spain,Female,32,8,0.0,2,True,False,16725.53,False
669,France,Male,57,5,0.0,2,True,True,56875.76,False
709,France,Male,39,8,0.0,2,True,False,56214.09,False
554,Spain,Female,45,4,0.0,2,True,True,193412.05,False
699,France,Male,37,10,0.0,2,False,False,83263.04,False
732,Spain,Male,54,0,134249.7,1,False,True,13404.4,False
625,France,Female,45,3,0.0,1,True,True,184474.15,True
599,France,Male,30,9,105443.68,1,True,True,121124.53,False
584,Spain,Female,50,1,0.0,1,False,True,152567.75,True
499,France,Male,35,10,0.0,2,True,False,10722.54,False
526,Spain,Male,38,2,0.0,2,False,False,58010.98,False
625,Germany,Female,35,5,86147.46,2,True,False,163440.8,True
537,Spain,Female,38,1,96939.06,1,True,True,102606.92,False
696,Spain,Male,47,1,106758.6,1,True,True,80591.18,False
679,France,Female,33,9,112528.65,2,True,False,177362.45,False
684,France,Male,60,2,116563.58,1,True,False,120257.7,True
850,France,Male,32,4,0.0,1,True,True,180622.02,False
495,Spain,Female,42,7,0.0,2,False,False,130404.53,False
537,Spain,Female,38,6,141786.78,1,False,True,147797.54,False
850,France,Male,41,3,136416.82,1,False,True,57844.26,False
513,France,Male,30,5,0.0,2,True,False,162523.66,False
618,Germany,Female,40,1,133245.52,2,True,True,54495.82,False
802,Germany,Female,41,4,90757.64,2,False,True,169183.66,False
547,France,Male,43,1,92350.36,1,False,True,80262.91,False
613,Germany,Male,69,9,78778.49,1,False,True,8751.59,False
592,Germany,Female,34,6,102143.93,2,True,True,102628.98,False
546,France,Male,29,5,0.0,1,True,True,94823.95,False
721,Germany,Male,37,4,98459.6,1,False,False,90821.66,False
671,Germany,Female,47,7,114603.76,2,True,False,153194.32,True
624,Spain,Male,35,2,0.0,2,True,False,87310.59,False
751,Germany,Female,51,7,148074.79,1,True,False,146411.41,True
636,Spain,Male,36,1,0.0,3,True,True,74048.1,True
607,Spain,Female,62,8,108004.64,1,True,True,23386.77,True
509,Germany,Female,29,0,107712.57,2,True,True,92898.17,False
653,Spain,Male,35,9,0.0,2,True,True,45956.05,False
709,Spain,Female,37,8,0.0,3,True,False,71738.56,False
559,France,Male,32,9,145303.52,1,True,False,103560.98,False
684,Germany,Male,37,4,138476.41,2,True,True,52367.29,False
635,France,Female,27,8,127471.56,1,True,True,152916.05,True
709,France,Male,26,6,156551.63,1,False,True,4410.77,False
656,Germany,Female,49,9,97092.87,1,True,False,74771.22,True
793,France,Male,32,2,0.0,2,True,False,193817.63,True
609,Spain,Male,37,5,129312.79,1,True,True,26793.82,False
618,Germany,Female,29,10,100315.1,2,True,True,32526.64,False
850,France,Female,35,6,81684.97,1,True,False,824.0,False
669,Spain,Male,51,3,88827.53,1,False,False,85250.77,True
594,Germany,Male,40,0,152092.44,2,True,True,83508.93,False
616,Spain,Male,71,4,0.0,2,True,True,173599.38,False
676,France,Female,49,1,0.0,1,True,False,79342.31,True
608,Spain,Female,38,9,102406.76,1,False,True,57600.66,False
710,France,Male,21,4,109130.96,2,True,True,56191.99,False
695,France,Male,29,5,0.0,2,True,True,6770.44,False
530,Germany,Male,33,9,75242.28,1,False,True,101694.67,False
509,Spain,Male,29,1,0.0,2,True,False,69113.14,False
517,France,Female,45,4,0.0,1,False,False,172674.36,True
758,Germany,Male,33,0,129142.54,2,True,True,26606.28,False
665,France,Male,51,2,0.0,1,False,False,53353.36,False
631,Germany,Female,22,6,139129.92,1,True,True,63747.51,False
576,Spain,Male,33,3,0.0,2,False,True,190112.05,False
544,Spain,Male,22,3,66483.32,1,False,True,110317.39,False
596,Germany,Male,40,5,62389.03,3,True,False,148623.43,True
481,France,Female,34,5,0.0,2,True,True,125253.46,False
498,France,Male,46,1,91857.66,1,True,False,101954.78,True
512,Spain,Male,31,6,0.0,2,True,False,168462.26,False
594,France,Female,56,7,0.0,1,True,False,26215.85,True
570,France,Female,30,10,176173.52,1,True,False,97045.32,True
721,Spain,Male,38,7,0.0,1,False,True,53534.8,False
453,France,Female,37,4,131834.76,2,True,False,8949.2,False
562,France,Male,48,3,92347.96,1,True,True,163116.75,False
682,France,Male,40,4,0.0,2,True,True,140745.91,False
748,France,Male,40,3,95297.11,1,False,False,171515.84,False
729,France,Female,32,9,0.0,2,False,False,150803.44,False
663,France,Male,39,4,0.0,1,True,False,76884.05,False
735,France,Female,53,8,123845.36,2,False,True,170454.93,True
627,Germany,Male,62,3,143426.34,2,True,True,143104.3,False
713,France,Male,46,5,0.0,1,True,True,55701.62,False
562,Germany,Male,31,2,112708.2,1,False,True,186370.3,False
632,France,Male,43,2,100013.51,1,True,False,24275.32,False
479,France,Female,33,2,208165.53,1,False,False,50774.81,True
658,Spain,Male,21,7,0.0,2,False,True,154279.87,False
598,France,Female,40,9,0.0,1,True,False,68462.59,True
597,France,Male,19,2,0.0,2,True,True,91036.74,False
512,France,Female,33,6,121685.31,2,True,True,83681.97,False
704,France,Male,39,2,111525.02,1,True,False,199484.96,False
474,France,Male,26,6,0.0,2,False,False,152491.22,False
604,Germany,Male,36,10,113546.3,1,True,True,134875.37,False
683,France,Male,41,6,95696.52,2,True,True,184366.14,False
537,France,Male,28,0,88963.31,2,True,True,189839.93,False
794,Spain,Male,31,0,144880.34,2,False,True,175643.44,False
732,France,Male,55,9,136576.02,1,False,True,3268.17,True
495,France,Female,38,2,63093.01,1,True,True,47089.72,False
552,Germany,Male,38,10,132271.12,2,True,True,46562.02,False
602,France,Female,29,3,88814.4,2,True,True,62487.97,False
607,Germany,Male,40,5,90594.55,1,False,True,181598.25,False
675,Germany,Female,33,0,141816.25,1,True,False,64815.05,True
443,France,Female,54,3,138547.97,1,True,True,70196.23,True
727,France,Female,31,2,52192.08,2,False,True,160383.47,False
482,France,Male,38,4,124976.19,1,True,False,35848.12,False
686,France,Female,34,1,0.0,2,True,False,87278.48,False
588,Germany,Male,35,3,104356.38,1,True,False,94498.82,False
605,Spain,Female,48,10,150315.92,1,False,True,133486.36,False
583,France,Male,39,1,129299.28,2,True,False,73107.6,False
738,Germany,Male,37,7,140950.92,2,True,False,195333.98,False
744,Spain,Male,30,1,128065.12,1,True,False,121525.48,False
781,France,Male,23,2,107433.48,1,True,False,173843.21,False
699,France,Male,34,2,117468.67,1,True,False,185227.42,False
639,France,Female,27,2,0.0,2,False,False,125244.18,False
583,France,Female,27,4,0.0,3,True,False,163113.41,False
587,France,Male,42,1,0.0,1,False,False,123006.91,False
694,France,Male,40,9,0.0,2,True,False,40463.03,False
570,France,Female,29,4,153040.03,1,True,True,131363.57,True
692,Germany,Male,45,6,142084.04,4,True,False,188305.85,True
511,France,Female,30,5,0.0,2,True,False,143994.86,False
788,France,Male,32,4,112079.58,1,False,False,89368.59,False
526,Spain,Male,66,7,132044.6,2,True,True,158365.89,False
749,Spain,Female,46,9,66582.81,1,True,False,78753.12,True
691,France,Female,33,6,0.0,2,True,True,100408.31,False
481,France,Female,39,6,0.0,1,True,True,24677.54,False
752,France,Male,33,4,0.0,2,True,True,39570.78,False
658,France,Female,38,6,102895.1,1,False,False,155665.76,False
679,Spain,Male,42,2,0.0,1,True,True,168294.27,False
754,Germany,Male,27,7,117578.35,2,False,True,87908.01,False
679,France,Male,47,10,198546.1,2,True,False,191198.92,True
633,Spain,Female,39,2,0.0,2,False,False,191207.03,False
674,France,Female,31,1,0.0,1,True,False,128954.05,False
600,Germany,Male,28,2,116623.31,1,False,True,59905.29,False
645,Spain,Male,49,8,0.0,2,True,False,162012.6,False
698,France,Male,36,6,0.0,2,False,True,19231.98,False
508,Spain,Male,54,10,0.0,1,True,True,175749.36,False
555,France,Female,44,3,105770.7,3,True,False,60533.96,True
751,France,Female,48,9,0.0,1,True,False,137508.42,True
738,France,Female,39,1,94435.45,2,False,True,189430.86,False
706,Germany,Female,39,8,112889.91,1,False,True,6723.66,False
595,France,Female,53,7,0.0,2,True,False,41371.68,True
577,Germany,Female,43,3,127940.47,1,False,False,125140.72,True
578,Germany,Female,36,8,129745.1,1,True,True,143683.75,False
699,France,Male,32,3,0.0,2,True,True,170770.44,False
826,France,Female,30,5,0.0,2,False,True,157397.57,False
656,Germany,Female,46,7,141535.52,1,True,False,50595.15,True
556,France,Female,47,2,139914.27,1,True,True,50390.98,False
569,France,Male,41,4,120243.49,1,True,False,163150.03,True
765,France,Male,34,9,91835.16,1,False,False,138280.17,False
544,Spain,Male,37,2,0.0,2,False,False,135067.02,False
588,Spain,Female,22,9,67178.19,1,True,True,163534.75,True
740,Spain,Female,31,8,0.0,2,False,False,86657.48,False
850,Spain,Male,38,7,115378.94,1,False,True,162087.82,False
766,Germany,Male,30,4,127786.28,2,True,True,28879.3,False
849,France,Female,41,6,0.0,2,True,True,169203.51,True
612,France,Female,33,0,64900.32,2,True,False,102426.12,False
517,Germany,Male,53,0,109172.88,1,True,False,54676.1,True
645,France,Female,55,7,0.0,2,True,True,18369.33,False
696,Germany,Male,43,4,114091.38,1,False,True,159888.1,False
716,France,Female,40,3,0.0,2,False,True,167636.15,False
590,France,Male,32,9,0.0,2,True,False,138889.15,False
656,France,Female,45,7,145933.27,1,True,True,199392.14,False
473,Germany,Female,35,7,131504.73,1,True,False,189560.43,False
742,Germany,Female,44,8,107926.02,1,False,True,17375.27,True
834,Germany,Female,57,8,112281.6,3,True,False,140225.14,True
721,France,Male,41,7,0.0,2,False,True,61018.85,False
590,Spain,Male,29,10,0.0,1,True,True,51907.72,True
516,Spain,Female,31,7,0.0,1,True,False,47018.75,False
850,France,Male,33,0,124781.67,1,False,True,33700.52,False
748,France,Female,39,9,132865.56,1,True,True,59636.43,True
798,Germany,Female,38,4,129055.13,1,True,False,157147.59,False
612,Germany,Male,76,6,96166.88,1,True,True,191393.26,False
540,France,Female,40,3,165298.12,1,False,True,199862.75,False
719,Spain,Female,33,7,0.0,2,True,False,20016.59,False
598,France,Male,48,6,120682.53,1,True,False,30635.52,True
796,Spain,Male,32,5,102773.15,2,False,True,117832.88,False
579,Germany,Male,42,0,144386.32,1,True,True,22497.1,True
850,Germany,Female,40,7,104449.8,1,True,True,747.88,False
599,Spain,Male,35,6,137102.65,1,False,False,76870.81,False
724,France,Female,30,9,142475.87,1,True,True,107848.24,False
508,France,Female,43,9,0.0,1,True,False,103726.71,False
773,Spain,Male,37,2,103195.2,2,True,False,178268.36,False
